Time;Bx;By;Bz;I;Azimuth;Pitch;Roll;
50.2150;7.9994;6.0277;−17.7619;3.0000;−65.461;2.192;−13.410;
50.2410;7.9994;6.0277;−17.7619;2.0000;−65.461;2.192;−13.410;
50.2860;7.9994;6.0277;−17.7619;2.0000;−57.105;−0.691;−5.395;
50.2870;6.5393;7.5940;−17.7081;2.0000;−46.351;−0.691;−5.395;
50.3550;6.5393;7.5940;−17.7081;2.0000;−38.671;−3.527;−1.271;
50.4250;6.5393;7.5940;−17.7081;2.0000;−33.914;−7.213;−0.065;
50.4410;6.5393;7.5940;−17.7081;0.0000;−33.914;−7.213;−0.065;
50.4860;6.8837;8.6342;−18.1319;0.0000;−32.490;−7.213;−0.065;
50.5150;6.8837;8.6342;−18.1319;0.0000;−35.650;−6.560;−2.326;
50.5650;6.8837;8.6342;−18.1319;0.0000;−42.617;−1.848;−5.067;
50.6350;6.8837;8.6342;−18.1319;0.0000;−39.765;−5.708;−5.495;
50.6400;6.8837;8.6342;−18.1319;0.0000;−39.765;−5.708;−5.495;
50.6850;7.5910;8.2210;−18.3425;0.0000;−43.180;−5.708;−5.495;
50.7050;7.5910;8.2210;−18.3425;0.0000;−33.277;−11.147;−0.089;
50.7750;7.5910;8.2210;−18.3425;0.0000;−50.037;3.892;−2.322;
50.8410;7.5910;8.2210;−18.3425;2.0000;−50.037;3.892;−2.322;
50.8450;7.5910;8.2210;−18.3425;2.0000;−52.575;0.062;−10.199;
50.8860;8.3239;6.4499;−18.1949;2.0000;−60.598;0.062;−10.199;
50.9150;8.3239;6.4499;−18.1949;2.0000;−57.307;0.883;−4.177;
50.9850;8.3239;6.4499;−18.1949;2.0000;−56.274;−1.811;−6.949;
51.0420;8.3239;6.4499;−18.1949;2.0000;−56.274;−1.811;−6.949;
51.0550;8.3239;6.4499;−18.1949;2.0000;−47.780;−5.624;−2.160;
51.0860;9.8591;5.8042;−17.7536;2.0000;−54.595;−5.624;−2.160;
51.1250;9.8591;5.8042;−17.7536;2.0000;−55.540;−5.680;−3.379;
51.1950;9.8591;5.8042;−17.7536;2.0000;−52.595;−5.434;0.315;
51.2430;9.8591;5.8042;−17.7536;0.0000;−52.595;−5.434;0.315;
51.2650;9.8591;5.8042;−17.7536;0.0000;−55.763;−5.731;−3.726;
51.2850;10.5295;4.8386;−17.6445;0.0000;−60.833;−5.731;−3.726;
51.3350;10.5295;4.8386;−17.6445;0.0000;−72.834;4.041;−4.171;
51.4050;10.5295;4.8386;−17.6445;0.0000;−76.653;5.340;−14.671;
51.4430;10.5295;4.8386;−17.6445;0.0000;−76.653;5.340;−14.671;
51.4750;10.5295;4.8386;−17.6445;0.0000;−66.402;−2.396;−7.060;
51.4850;10.2330;5.8948;−17.6624;0.0000;−61.943;−2.396;−7.060;
51.5450;10.2330;5.8948;−17.6624;0.0000;−54.325;−7.384;−3.184;
51.6150;10.2330;5.8948;−17.6624;0.0000;−50.185;−11.157;−2.315;
51.6410;10.2330;5.8948;−17.6624;0.0000;−50.185;−11.157;−2.315;
51.6860;10.2330;5.8948;−17.6624;0.0000;−50.821;−8.916;−0.797;
51.6870;9.6174;6.9418;−17.5379;0.0000;−45.900;−8.916;−0.797;
51.7550;9.6174;6.9418;−17.5379;0.0000;−50.759;−4.448;−1.630;
51.8250;9.6174;6.9418;−17.5379;0.0000;−54.036;−2.349;−2.993;
51.8420;9.6174;6.9418;−17.5379;0.0000;−54.036;−2.349;−2.993;
51.8860;8.5518;6.7655;−17.5577;0.0000;−51.731;−2.349;−2.993;
51.8950;8.5518;6.7655;−17.5577;0.0000;−45.742;−6.002;−0.738;
51.9650;8.5518;6.7655;−17.5577;0.0000;−60.785;7.320;2.000;
52.0350;8.5518;6.7655;−17.5577;0.0000;−52.118;−6.097;−7.826;
52.0400;8.5518;6.7655;−17.5577;0.0000;−52.118;−6.097;−7.826;
52.0850;10.0737;7.1520;−17.6756;0.0000;−54.529;−6.097;−7.826;
52.1050;10.0737;7.1520;−17.6756;0.0000;−54.667;0.295;0.369;
52.1750;10.0737;7.1520;−17.6756;0.0000;−54.567;−0.357;−0.429;
52.2410;10.0737;7.1520;−17.6756;0.0000;−54.567;−0.357;−0.429;
52.2450;10.0737;7.1520;−17.6756;0.0000;−50.606;−5.765;−2.301;
52.2860;9.9201;5.2859;−18.5128;0.0000;−56.409;−5.765;−2.301;
52.3150;9.9201;5.2859;−18.5128;0.0000;−61.284;−1.935;−2.617;
52.3850;9.9201;5.2859;−18.5128;0.0000;−54.079;−7.288;−1.591;
52.4410;9.9201;5.2859;−18.5128;0.0000;−54.079;−7.288;−1.591;
52.4550;9.9201;5.2859;−18.5128;0.0000;−59.334;−5.055;−4.988;
52.4850;9.4661;5.3834;−18.3336;0.0000;−57.961;−5.055;−4.988;
52.5250;9.4661;5.3834;−18.3336;0.0000;−77.378;9.244;−6.178;
52.5950;9.4661;5.3834;−18.3336;0.0000;−72.548;4.372;−12.593;
52.6420;9.4661;5.3834;−18.3336;0.0000;−72.548;4.372;−12.593;
52.6640;9.4661;5.3834;−18.3336;0.0000;−62.138;−4.014;−9.450;
52.6850;9.2061;6.4552;−18.0151;0.0000;−57.813;−4.014;−9.450;
52.7350;9.2061;6.4552;−18.0151;0.0000;−53.650;−6.801;−7.227;
52.8050;9.2061;6.4552;−18.0151;0.0000;−51.970;−7.051;−5.427;
52.8420;9.2061;6.4552;−18.0151;0.0000;−51.970;−7.051;−5.427;
52.8750;9.2061;6.4552;−18.0151;0.0000;−48.171;−6.736;−0.950;
52.8860;9.1344;6.2264;−18.5104;0.0000;−48.551;−6.736;−0.950;
52.9450;9.1344;6.2264;−18.5104;0.0000;−45.509;−9.170;−0.360;
53.0150;9.1344;6.2264;−18.5104;0.0000;−47.134;−10.418;−3.045;
53.0430;9.1344;6.2264;−18.5104;0.0000;−47.134;−10.418;−3.045;
53.0860;9.1344;6.2264;−18.5104;0.0000;−40.469;−12.883;1.227;
53.0880;9.4481;6.5314;−18.3530;0.0000;−40.759;−12.883;1.227;
53.1550;9.4481;6.5314;−18.3530;0.0000;−61.910;6.660;4.371;
53.2250;9.4481;6.5314;−18.3530;0.0000;−53.259;−4.720;−3.879;
53.2420;9.4481;6.5314;−18.3530;0.0000;−53.259;−4.720;−3.879;
53.2860;9.6421;5.2928;−18.3150;0.0000;−58.231;−4.720;−3.879;
53.2950;9.6421;5.2928;−18.3150;0.0000;−60.173;−1.913;−1.991;
53.3650;9.6421;5.2928;−18.3150;0.0000;−55.453;−6.841;−3.357;
53.4350;9.6421;5.2928;−18.3150;0.0000;−53.558;−7.122;−1.577;
53.4420;9.6421;5.2928;−18.3150;0.0000;−53.558;−7.122;−1.577;
53.4860;11.2214;5.0531;−17.4408;0.0000;−58.609;−7.122;−1.577;
53.5050;11.2214;5.0531;−17.4408;0.0000;−61.950;−2.909;0.275;
53.5750;11.2214;5.0531;−17.4408;0.0000;−61.298;−4.043;−0.700;
53.6410;11.2214;5.0531;−17.4408;0.0000;−61.298;−4.043;−0.700;
53.6450;11.2214;5.0531;−17.4408;0.0000;−59.982;−4.847;−0.131;
53.6870;11.2415;5.6805;−17.3033;0.0000;−57.742;−4.847;−0.131;
53.7150;11.2415;5.6805;−17.3033;0.0000;−74.752;8.383;−0.617;
53.7850;11.2415;5.6805;−17.3033;0.0000;−70.520;4.428;−3.975;
53.8410;11.2415;5.6805;−17.3033;0.0000;−70.520;4.428;−3.975;
53.8550;11.2415;5.6805;−17.3033;0.0000;−68.751;0.328;−11.207;
53.8860;12.5192;8.6200;−17.4827;0.0000;−61.435;0.328;−11.207;
53.9250;12.5192;8.6200;−17.4827;0.0000;−53.493;−5.334;−3.900;
53.9950;12.5192;8.6200;−17.4827;0.0000;−52.036;−5.199;−1.564;
54.0420;12.5192;8.6200;−17.4827;0.0000;−52.036;−5.199;−1.564;
54.0650;12.5192;8.6200;−17.4827;0.0000;−48.249;−5.589;2.996;
54.0860;14.0522;8.9416;−17.7454;0.0000;−50.779;−5.589;2.996;
54.1350;14.0522;8.9416;−17.7454;0.0000;−42.992;−6.743;10.811;
54.2050;14.0522;8.9416;−17.7454;0.0000;−47.520;−3.642;8.970;
54.2430;14.0522;8.9416;−17.7454;0.0000;−47.520;−3.642;8.970;
54.2750;14.0522;8.9416;−17.7454;0.0000;−38.425;−3.550;17.359;
54.2850;17.8458;8.4673;−16.6886;0.0000;−50.982;−3.550;17.359;
54.3450;17.8458;8.4673;−16.6886;0.0000;−50.595;−5.842;15.247;
54.4150;17.8458;8.4673;−16.6886;0.0000;−46.903;−17.694;9.317;
54.4420;17.8458;8.4673;−16.6886;0.0000;−46.903;−17.694;9.317;
54.4870;17.8458;8.4673;−16.6886;0.0000;−48.774;−7.784;15.349;
54.4880;21.4393;4.5571;−14.5935;0.0000;−66.846;−7.784;15.349;
54.5550;21.4393;4.5571;−14.5935;0.0000;−66.307;−13.325;7.870;
54.6250;21.4393;4.5571;−14.5935;0.0000;−64.936;−13.485;10.171;
54.6460;21.4393;4.5571;−14.5935;0.0000;−64.936;−13.485;10.171;
54.6860;21.9479;0.6169;−13.4690;0.0000;−76.557;−13.485;10.171;
54.6950;21.9479;0.6169;−13.4690;0.0000;−76.888;−16.297;4.544;
54.7650;21.9479;0.6169;−13.4690;0.0000;−74.919;−17.375;7.267;
54.8350;21.9479;0.6169;−13.4690;0.0000;−76.155;−15.083;8.208;
54.8420;21.9479;0.6169;−13.4690;0.0000;−76.155;−15.083;8.208;
54.8860;20.4296;−2.4425;−13.3459;0.0000;−84.270;−15.083;8.208;
54.9050;20.4296;−2.4425;−13.3459;0.0000;−93.644;−4.933;−0.936;
54.9750;20.4296;−2.4425;−13.3459;0.0000;−91.012;−8.467;1.889;
55.0420;20.4296;−2.4425;−13.3459;0.0000;−91.012;−8.467;1.889;
55.0450;20.4296;−2.4425;−13.3459;0.0000;−89.242;−12.328;−2.412;
55.0860;19.2859;−3.2908;−13.6020;0.0000;−91.405;−12.328;−2.412;
55.1150;19.2859;−3.2908;−13.6020;0.0000;−88.473;−14.315;3.871;
55.1850;19.2859;−3.2908;−13.6020;0.0000;−85.920;−17.309;4.081;
55.2410;19.2859;−3.2908;−13.6020;0.0000;−85.920;−17.309;4.081;
55.2550;19.2859;−3.2908;−13.6020;0.0000;−89.639;−12.606;5.015;
55.2860;18.5772;−2.4031;−14.3415;0.0000;−86.262;−12.606;5.015;
55.3250;18.5772;−2.4031;−14.3415;0.0000;−88.115;−10.184;6.959;
55.3950;18.5772;−2.4031;−14.3415;0.0000;−92.258;−6.476;1.435;
55.4410;18.5772;−2.4031;−14.3415;0.0000;−92.258;−6.476;1.435;
55.4650;18.5772;−2.4031;−14.3415;0.0000;−81.049;−15.605;11.127;
55.4850;19.4434;1.2694;−14.6208;0.0000;−69.460;−15.605;11.127;
55.5350;19.4434;1.2694;−14.6208;0.0000;−91.179;5.618;6.198;
55.6050;19.4434;1.2694;−14.6208;0.0000;−92.747;8.222;1.625;
55.6420;19.4434;1.2694;−14.6208;0.0000;−92.747;8.222;1.625;
55.6750;19.4434;1.2694;−14.6208;0.0000;−92.846;7.453;5.896;
55.6850;19.1079;4.6499;−14.9211;0.0000;−82.081;7.453;5.896;
55.7450;19.1079;4.6499;−14.9211;0.0000;−76.081;0.844;4.840;
55.8150;19.1079;4.6499;−14.9211;0.0000;−75.463;−0.685;1.743;
55.8430;19.1079;4.6499;−14.9211;0.0000;−75.463;−0.685;1.743;
55.8860;19.1079;4.6499;−14.9211;0.0000;−73.927;−3.152;0.451;
55.8870;17.7813;7.2964;−15.9910;0.0000;−65.161;−3.152;0.451;
55.9550;17.7813;7.2964;−15.9910;0.0000;−63.477;−3.308;4.119;
56.0250;17.7813;7.2964;−15.9910;0.0000;−64.207;−1.193;6.472;
56.0430;17.7813;7.2964;−15.9910;0.0000;−64.207;−1.193;6.472;
56.0860;16.2441;7.9418;−16.8969;0.0000;−59.673;−1.193;6.472;
56.0950;16.2441;7.9418;−16.8969;0.0000;−66.856;3.000;−0.936;
56.1650;16.2441;7.9418;−16.8969;0.0000;−73.688;9.990;−4.248;
56.2350;16.2441;7.9418;−16.8969;0.0000;−69.019;1.744;−13.278;
56.2430;16.2441;7.9418;−16.8969;0.0000;−69.019;1.744;−13.278;
56.2860;15.8120;9.8934;−17.3069;0.0000;−63.900;1.744;−13.278;
56.3050;15.8120;9.8934;−17.3069;0.0000;−53.763;−7.975;−2.382;
56.3750;15.8120;9.8934;−17.3069;0.0000;−57.511;−3.566;−4.335;
56.4410;15.8120;9.8934;−17.3069;0.0000;−57.511;−3.566;−4.335;
56.4450;15.8120;9.8934;−17.3069;0.0000;−56.473;0.476;3.573;
56.4860;15.6757;9.2367;−17.7204;0.0000;−58.014;0.476;3.573;
56.5150;15.6757;9.2367;−17.7204;0.0000;−58.300;−3.122;−2.501;
56.5850;15.6757;9.2367;−17.7204;0.0000;−59.231;−3.104;−4.399;
56.6410;15.6757;9.2367;−17.7204;0.0000;−59.231;−3.104;−4.399;
56.6550;15.6757;9.2367;−17.7204;0.0000;−50.622;−9.239;2.992;
56.6860;16.1564;9.2145;−17.4557;0.0000;−51.685;−9.239;2.992;
56.7250;16.1564;9.2145;−17.4557;0.0000;−61.929;3.958;4.214;
56.7950;16.1564;9.2145;−17.4557;0.0000;−57.814;0.466;5.543;
56.8410;16.1564;9.2145;−17.4557;0.0000;−57.814;0.466;5.543;
56.8650;16.1564;9.2145;−17.4557;0.0000;−64.560;4.863;−0.134;
56.8850;16.9358;8.1018;−17.5518;0.0000;−68.791;4.863;−0.134;
56.9350;16.9358;8.1018;−17.5518;0.0000;−58.829;−3.863;4.631;
57.0050;16.9358;8.1018;−17.5518;0.0000;−66.214;1.407;−1.618;
57.0410;16.9358;8.1018;−17.5518;0.0000;−66.214;1.407;−1.618;
57.0750;16.9358;8.1018;−17.5518;0.0000;−64.914;0.984;0.926;
57.0850;16.4050;7.7719;−17.3906;0.0000;−65.146;0.984;0.926;
57.1450;16.4050;7.7719;−17.3906;0.0000;−63.102;−0.349;2.793;
57.2150;16.4050;7.7719;−17.3906;0.0000;−61.887;−0.940;4.116;
57.2410;16.4050;7.7719;−17.3906;0.0000;−61.887;−0.940;4.116;
57.2860;16.4050;7.7719;−17.3906;0.0000;−69.925;4.916;−3.114;
57.2870;16.9841;8.3830;−17.1902;0.0000;−68.744;4.916;−3.114;
57.3550;16.9841;8.3830;−17.1902;0.0000;−71.485;8.551;−0.831;
57.4250;16.9841;8.3830;−17.1902;0.0000;−66.229;2.083;−2.293;
57.4420;16.9841;8.3830;−17.1902;0.0000;−66.229;2.083;−2.293;
57.4850;16.8461;9.6880;−17.8509;0.0000;−62.697;2.083;−2.293;
57.4950;16.8461;9.6880;−17.8509;0.0000;−51.704;−9.129;3.043;
57.5650;16.8461;9.6880;−17.8509;0.0000;−57.645;−6.537;−4.381;
57.6350;16.8461;9.6880;−17.8509;0.0000;−51.706;−8.377;3.785;
57.6420;16.8461;9.6880;−17.8509;0.0000;−51.706;−8.377;3.785;
57.6860;16.7169;9.3182;−17.6393;0.0000;−52.412;−8.377;3.785;
57.7050;16.7169;9.3182;−17.6393;0.0000;−56.598;−3.984;2.218;
57.7750;16.7169;9.3182;−17.6393;0.0000;−61.554;−0.360;−2.253;
57.8430;16.7169;9.3182;−17.6393;0.0000;−61.554;−0.360;−2.253;
57.8450;16.7169;9.3182;−17.6393;0.0000;−58.702;−4.846;−2.944;
57.8860;16.6505;10.6239;−17.8915;0.0000;−55.582;−4.846;−2.944;
57.9150;16.6505;10.6239;−17.8915;0.0000;−66.890;11.381;2.749;
57.9850;16.6505;10.6239;−17.8915;0.0000;−67.898;11.570;−0.861;
58.0410;16.6505;10.6239;−17.8915;0.0000;−67.898;11.570;−0.861;
58.0550;16.6505;10.6239;−17.8915;0.0000;−67.061;11.622;3.115;
58.0850;16.4289;14.4609;−17.5318;0.0000;−55.910;11.622;3.115;
58.1250;16.4289;14.4609;−17.5318;0.0000;−55.711;12.026;4.480;
58.1950;16.4289;14.4609;−17.5318;0.0000;−47.259;0.437;2.976;
58.2410;16.4289;14.4609;−17.5318;0.0000;−47.259;0.437;2.976;
58.2650;16.4289;14.4609;−17.5318;0.0000;−52.210;3.240;−3.308;
58.2850;15.3893;18.0506;−17.5357;0.0000;−43.790;3.240;−3.308;
58.3350;15.3893;18.0506;−17.5357;0.0000;−42.600;10.798;7.517;
58.4050;15.3893;18.0506;−17.5357;0.0000;−33.540;6.661;15.143;
58.4410;15.3893;18.0506;−17.5357;0.0000;−33.540;6.661;15.143;
58.4750;15.3893;18.0506;−17.5357;0.0000;−36.991;2.125;7.265;
58.4850;14.9273;20.2335;−16.7029;0.0000;−33.018;2.125;7.265;
58.5450;14.9273;20.2335;−16.7029;0.0000;−39.204;6.612;0.378;
58.6150;14.9273;20.2335;−16.7029;0.0000;−40.581;4.378;−4.803;
58.6410;14.9273;20.2335;−16.7029;0.0000;−40.581;4.378;−4.803;
58.6860;14.9273;20.2335;−16.7029;0.0000;−36.928;0.297;−0.743;
58.6870;16.0292;16.3121;−17.0189;0.0000;−45.042;0.297;−0.743;
58.7550;16.0292;16.3121;−17.0189;0.0000;−36.034;−7.599;7.737;
58.8250;16.0292;16.3121;−17.0189;0.0000;−36.969;−6.920;6.822;
58.8410;16.0292;16.3121;−17.0189;0.0000;−36.969;−6.920;6.822;
58.8860;17.8794;14.3126;−16.7951;0.0000;−43.728;−6.920;6.822;
58.8950;17.8794;14.3126;−16.7951;0.0000;−51.858;−0.593;−1.941;
58.9650;17.8794;14.3126;−16.7951;0.0000;−46.871;−1.817;6.376;
59.0350;17.8794;14.3126;−16.7951;0.0000;−49.281;6.311;12.130;
59.0430;17.8794;14.3126;−16.7951;0.0000;−49.281;6.311;12.130;
59.0850;18.9493;16.2106;−16.2995;0.0000;−47.325;6.311;12.130;
59.1050;18.9493;16.2106;−16.2995;0.0000;−35.856;−3.844;18.678;
59.1750;18.9493;16.2106;−16.2995;0.0000;−45.456;5.969;14.656;
59.2420;18.9493;16.2106;−16.2995;0.0000;−45.456;5.969;14.656;
59.2450;18.9493;16.2106;−16.2995;0.0000;−48.621;9.067;13.747;
59.2860;20.9312;17.1733;−15.6361;0.0000;−50.327;9.067;13.747;
59.3150;20.9312;17.1733;−15.6361;0.0000;−50.145;9.533;14.849;
59.3850;20.9312;17.1733;−15.6361;0.0000;−51.907;8.515;9.362;
59.4430;20.9312;17.1733;−15.6361;0.0000;−51.907;8.515;9.362;
59.4550;20.9312;17.1733;−15.6361;0.0000;−46.156;−2.872;7.205;
59.4860;22.6108;17.0232;−14.7497;0.0000;−49.023;−2.872;7.205;
59.5250;22.6108;17.0232;−14.7497;0.0000;−51.974;1.440;5.048;
59.5950;22.6108;17.0232;−14.7497;0.0000;−48.518;−2.737;8.447;
59.6410;22.6108;17.0232;−14.7497;0.0000;−48.518;−2.737;8.447;
59.6650;22.6108;17.0232;−14.7497;0.0000;−45.654;−7.582;9.868;
59.6860;20.8200;15.3680;−16.0469;0.0000;−44.954;−7.582;9.868;
59.7350;20.8200;15.3680;−16.0469;0.0000;−50.136;−3.748;3.756;
59.8050;20.8200;15.3680;−16.0469;0.0000;−57.259;9.616;6.752;
59.8410;20.8200;15.3680;−16.0469;0.0000;−57.259;9.616;6.752;
59.8750;20.8200;15.3680;−16.0469;0.0000;−56.101;2.519;−4.036;
59.8860;19.6111;14.1950;−16.7042;0.0000;−56.918;2.519;−4.036;
59.9450;19.6111;14.1950;−16.7042;0.0000;−55.646;−2.709;−7.828;
60.0150;19.6111;14.1950;−16.7042;0.0000;−48.553;−9.347;1.887;
60.0410;19.6111;14.1950;−16.7042;0.0000;−48.553;−9.347;1.887;
60.0860;19.6111;14.1950;−16.7042;0.0000;−50.096;−10.116;−1.693;
60.0880;17.4931;12.0395;−17.4268;0.0000;−50.533;−10.116;−1.693;
60.1550;17.4931;12.0395;−17.4268;0.0000;−48.731;−11.571;0.185;
60.2250;17.4931;12.0395;−17.4268;0.0000;−53.421;−4.550;−1.629;
60.2410;17.4931;12.0395;−17.4268;0.0000;−53.421;−4.550;−1.629;
60.2860;16.8950;10.8401;−17.7597;0.0000;−55.006;−4.550;−1.629;
60.2950;16.8950;10.8401;−17.7597;0.0000;−53.173;−6.260;−0.229;
60.3650;16.8950;10.8401;−17.7597;0.0000;−46.860;−12.246;4.086;
60.4350;16.8950;10.8401;−17.7597;0.0000;−53.350;0.122;7.266;
60.4410;16.8950;10.8401;−17.7597;0.0000;−53.350;0.122;7.266;
60.4860;17.2335;11.3009;−17.4697;0.0000;−52.896;0.122;7.266;
60.5050;17.2335;11.3009;−17.4697;0.0000;−55.324;6.573;13.281;
60.5750;17.2335;11.3009;−17.4697;0.0000;−48.454;−2.316;10.753;
60.6420;17.2335;11.3009;−17.4697;0.0000;−48.454;−2.316;10.753;
60.6450;17.2335;11.3009;−17.4697;0.0000;−47.243;−1.883;12.742;
60.6890;18.3005;11.0013;−17.4610;0.0000;−50.141;−1.883;12.742;
60.7150;18.3005;11.0013;−17.4610;0.0000;−50.369;−5.837;8.109;
60.7850;18.3005;11.0013;−17.4610;0.0000;−51.711;−6.198;5.693;
60.8430;18.3005;11.0013;−17.4610;0.0000;−51.711;−6.198;5.693;
60.8550;18.3005;11.0013;−17.4610;0.0000;−51.540;−9.460;2.722;
60.8860;17.9056;9.0087;−17.6710;0.0000;−55.020;−9.460;2.722;
60.9250;17.9056;9.0087;−17.6710;0.0000;−55.483;−8.674;2.824;
60.9950;17.9056;9.0087;−17.6710;0.0000;−61.357;−1.361;1.981;
61.0430;17.9056;9.0087;−17.6710;0.0000;−61.357;−1.361;1.981;
61.0650;17.9056;9.0087;−17.6710;0.0000;−66.074;5.099;4.681;
61.0850;16.6233;8.5091;−17.2697;0.0000;−65.760;5.099;4.681;
61.1350;16.6233;8.5091;−17.2697;0.0000;−68.159;4.948;−3.562;
61.2050;16.6233;8.5091;−17.2697;0.0000;−60.816;−4.888;−3.524;
61.2410;16.6233;8.5091;−17.2697;0.0000;−60.816;−4.888;−3.524;
61.2750;16.6233;8.5091;−17.2697;0.0000;−55.461;−5.556;5.349;
61.2850;16.4616;9.2808;−16.9162;0.0000;−53.362;−5.556;5.349;
61.3450;16.4616;9.2808;−16.9162;0.0000;−50.375;−10.214;4.940;
61.4150;16.4616;9.2808;−16.9162;0.0000;−49.114;−8.906;7.873;
61.4410;16.4616;9.2808;−16.9162;0.0000;−49.114;−8.906;7.873;
61.4860;16.4616;9.2808;−16.9162;0.0000;−54.135;−7.396;2.051;
61.4870;16.5151;9.2557;−17.4081;0.0000;−54.105;−7.396;2.051;
61.5560;16.5151;9.2557;−17.4081;0.0000;−53.734;−7.065;3.006;
61.6250;16.5151;9.2557;−17.4081;0.0000;−53.239;−4.081;7.205;
61.6410;16.5151;9.2557;−17.4081;0.0000;−53.239;−4.081;7.205;
61.6860;17.2801;8.7950;−17.2036;0.0000;−55.912;−4.081;7.205;
61.6960;17.2801;8.7950;−17.2036;0.0000;−67.902;8.519;9.547;
61.7650;17.2801;8.7950;−17.2036;0.0000;−60.658;−0.528;4.281;
61.8350;17.2801;8.7950;−17.2036;0.0000;−62.475;3.027;7.470;
61.8410;17.2801;8.7950;−17.2036;0.0000;−62.475;3.027;7.470;
61.8860;19.2709;9.2405;−16.9455;0.0000;−64.101;3.027;7.470;
61.9050;19.2709;9.2405;−16.9455;0.0000;−60.989;−2.086;4.565;
61.9750;19.2709;9.2405;−16.9455;0.0000;−58.095;−8.911;1.024;
62.0420;19.2709;9.2405;−16.9455;0.0000;−58.095;−8.911;1.024;
62.0450;19.2709;9.2405;−16.9455;0.0000;−58.961;−6.935;1.711;
62.0860;18.8681;7.9607;−16.6630;0.0000;−61.472;−6.935;1.711;
62.1150;18.8681;7.9607;−16.6630;0.0000;−59.360;−7.674;4.772;
62.1850;18.8681;7.9607;−16.6630;0.0000;−59.907;−5.969;6.088;
62.2430;18.8681;7.9607;−16.6630;0.0000;−59.907;−5.969;6.088;
62.2550;18.8681;7.9607;−16.6630;0.0000;−66.419;−3.853;−5.798;
62.2850;17.8912;6.2932;−17.1382;0.0000;−69.498;−3.853;−5.798;
62.3250;17.8912;6.2932;−17.1382;0.0000;−72.236;1.191;−2.340;
62.3950;17.8912;6.2932;−17.1382;0.0000;−75.498;4.466;−6.648;
62.4410;17.8912;6.2932;−17.1382;0.0000;−75.498;4.466;−6.648;
62.4640;17.8912;6.2932;−17.1382;0.0000;−65.216;−9.982;−4.825;
62.4860;16.1853;4.6751;−17.5419;0.0000;−67.205;−9.982;−4.825;
62.5350;16.1853;4.6751;−17.5419;0.0000;−57.980;−15.315;3.642;
62.6050;16.1853;4.6751;−17.5419;0.0000;−55.100;−17.265;5.365;
62.6430;16.1853;4.6751;−17.5419;0.0000;−55.100;−17.265;5.365;
62.6750;16.1853;4.6751;−17.5419;0.0000;−57.667;−14.771;4.644;
62.6850;15.6239;3.4536;−17.3621;0.0000;−60.320;−14.771;4.644;
62.7450;15.6239;3.4536;−17.3621;0.0000;−67.579;−11.416;−2.108;
62.8150;15.6239;3.4536;−17.3621;0.0000;−66.106;−9.880;2.957;
62.8420;15.6239;3.4536;−17.3621;0.0000;−66.106;−9.880;2.957;
62.8870;15.6239;3.4536;−17.3621;0.0000;−59.948;−16.208;3.459;
62.8880;15.9995;3.7141;−16.7419;0.0000;−60.395;−16.208;3.459;
62.9550;15.9995;3.7141;−16.7419;0.0000;−80.325;4.215;7.533;
63.0250;15.9995;3.7141;−16.7419;0.0000;−71.823;−3.862;3.590;
63.0410;15.9995;3.7141;−16.7419;0.0000;−71.823;−3.862;3.590;
63.0860;17.3738;2.3842;−16.3362;0.0000;−77.724;−3.862;3.590;
63.0950;17.3738;2.3842;−16.3362;0.0000;−72.986;−6.160;9.588;
63.1650;17.3738;2.3842;−16.3362;0.0000;−76.562;−3.902;7.196;
63.2350;17.3738;2.3842;−16.3362;0.0000;−78.022;−3.493;3.862;
63.2420;17.3738;2.3842;−16.3362;0.0000;−78.022;−3.493;3.862;
63.2860;18.9363;2.4774;−16.2384;0.0000;−78.759;−3.493;3.862;
63.3050;18.9363;2.4774;−16.2384;0.0000;−73.431;−7.962;6.981;
63.3750;18.9363;2.4774;−16.2384;0.0000;−67.955;−21.461;−2.463;
